DateTime,Temperature (C),Temperature (F),Condition,Humidity,Wind (kph),Pressure (mb)
2025-01-22,2025-01-22 16:00,27.6,81.6,Patchy rain possible,64,18.4,1009.0
2025-01-22,2025-01-22 17:00,26.2,79.1,Sunny,71,18.0,1009.0
2025-01-22,2025-01-22 18:00,25.2,77.3,Sunny,76,16.2,1010.0
2025-01-22,2025-01-22 19:00,24.3,75.7,Clear,79,15.1,1011.0
2025-01-22,2025-01-22 20:00,23.7,74.7,Clear,81,14.0,1012.0
2025-01-22,2025-01-22 21:00,23.3,73.9,Clear,83,12.6,1012.0
2025-01-22,2025-01-22 22:00,23.1,73.6,Clear,84,11.9,1012.0
2025-01-22,2025-01-22 23:00,21.9,71.4,Partly cloudy,84,11.2,1012.0
2025-01-23,2025-01-23 00:00,21.8,71.3,Partly cloudy,85,11.5,1012.0
2025-01-23,2025-01-23 01:00,21.6,71.0,Partly cloudy,85,12.2,1011.0
2025-01-23,2025-01-23 02:00,21.6,70.9,Cloudy,85,13.0,1010.0
2025-01-23,2025-01-23 03:00,21.8,71.2,Cloudy,84,12.2,1010.0
2025-01-23,2025-01-23 04:00,22.0,71.6,Cloudy,82,12.2,1010.0
2025-01-23,2025-01-23 05:00,22.2,72.0,Cloudy,81,11.5,1010.0
2025-01-23,2025-01-23 06:00,22.3,72.2,Cloudy,80,10.8,1011.0
2025-01-23,2025-01-23 07:00,22.6,72.6,Partly cloudy,81,10.8,1012.0
2025-01-23,2025-01-23 08:00,23.8,74.8,Partly cloudy,78,13.7,1013.0
2025-01-23,2025-01-23 09:00,25.1,77.1,Patchy rain possible,74,15.5,1013.0
2025-01-23,2025-01-23 10:00,26.9,80.4,Sunny,67,15.8,1013.0
2025-01-23,2025-01-23 11:00,28.7,83.6,Overcast,60,15.5,1012.0
2025-01-23,2025-01-23 12:00,30.1,86.2,Cloudy,54,14.0,1011.0
2025-01-23,2025-01-23 13:00,30.9,87.6,Partly cloudy,50,15.1,1009.0
2025-01-23,2025-01-23 14:00,31.1,88.1,Sunny,48,18.0,1008.0
2025-01-23,2025-01-23 15:00,30.6,87.1,Sunny,50,20.5,1008.0
2025-01-23,2025-01-23 16:00,29.3,84.7,Partly cloudy,55,21.6,1008.0
2025-01-23,2025-01-23 17:00,27.1,80.9,Sunny,65,20.2,1009.0
2025-01-23,2025-01-23 18:00,24.6,76.2,Sunny,73,16.2,1010.0
2025-01-23,2025-01-23 19:00,23.5,74.3,Clear,76,14.4,1011.0
2025-01-23,2025-01-23 20:00,22.9,73.1,Clear,78,12.2,1011.0
2025-01-23,2025-01-23 21:00,22.4,72.4,Clear,80,11.5,1012.0
2025-01-23,2025-01-23 22:00,22.0,71.6,Clear,82,10.8,1012.0
2025-01-23,2025-01-23 23:00,21.6,70.9,Clear,84,10.4,1011.0
2025-01-24,2025-01-24 00:00,20.8,69.4,Clear,85,7.6,1011.0
2025-01-24,2025-01-24 01:00,20.4,68.7,Clear,87,8.6,1010.0
2025-01-24,2025-01-24 02:00,20.1,68.1,Clear,89,9.7,1010.0
2025-01-24,2025-01-24 03:00,19.8,67.7,Clear,92,9.7,1009.0
2025-01-24,2025-01-24 04:00,19.6,67.3,Clear,93,10.4,1009.0
2025-01-24,2025-01-24 05:00,19.4,66.9,Clear,94,11.2,1010.0
2025-01-24,2025-01-24 06:00,20.4,68.7,Partly cloudy,94,11.5,1010.0
2025-01-24,2025-01-24 07:00,20.4,68.7,Partly cloudy,91,10.8,1011.0
2025-01-24,2025-01-24 08:00,23.3,74.0,Partly cloudy,80,13.0,1012.0
2025-01-24,2025-01-24 09:00,25.5,78.0,Partly cloudy,70,14.0,1012.0
2025-01-24,2025-01-24 10:00,27.2,81.0,Partly cloudy,61,15.1,1012.0
2025-01-24,2025-01-24 11:00,28.6,83.5,Partly cloudy,54,14.0,1012.0
2025-01-24,2025-01-24 12:00,29.5,85.2,Partly cloudy,50,14.0,1011.0
2025-01-24,2025-01-24 13:00,30.0,86.0,Partly cloudy,49,15.1,1009.0
2025-01-24,2025-01-24 14:00,29.9,85.9,Partly cloudy,49,16.9,1009.0
2025-01-24,2025-01-24 15:00,29.2,84.6,Partly cloudy,52,19.1,1008.0
2025-01-24,2025-01-24 16:00,27.9,82.2,Partly cloudy,57,20.9,1009.0
2025-01-24,2025-01-24 17:00,26.3,79.4,Partly cloudy,65,16.2,1010.0
2025-01-24,2025-01-24 18:00,24.3,75.7,Sunny,71,11.9,1010.0
2025-01-24,2025-01-24 19:00,23.3,74.0,Clear,73,11.9,1011.0
2025-01-24,2025-01-24 20:00,22.6,72.7,Clear,75,12.2,1012.0
2025-01-24,2025-01-24 21:00,22.2,71.9,Clear,75,11.9,1013.0
2025-01-24,2025-01-24 22:00,21.8,71.3,Clear,76,10.4,1012.0
2025-01-24,2025-01-24 23:00,21.5,70.7,Clear,76,10.1,1012.0
2025-01-25,2025-01-25 00:00,20.3,68.5,Clear,82,9.7,1012.0
2025-01-25,2025-01-25 01:00,19.9,67.9,Clear,84,10.4,1012.0
2025-01-25,2025-01-25 02:00,19.5,67.0,Clear,87,10.8,1011.0
2025-01-25,2025-01-25 03:00,19.1,66.4,Clear,89,11.5,1011.0
2025-01-25,2025-01-25 04:00,18.9,65.9,Clear,91,12.2,1011.0
2025-01-25,2025-01-25 05:00,18.7,65.6,Clear,92,13.0,1011.0
2025-01-25,2025-01-25 06:00,20.4,68.7,Clear,93,11.9,1011.0
2025-01-25,2025-01-25 07:00,21.1,70.1,Sunny,89,13.0,1012.0
2025-01-25,2025-01-25 08:00,22.8,73.1,Sunny,77,16.9,1013.0
2025-01-25,2025-01-25 09:00,25.1,77.1,Sunny,68,18.4,1013.0
2025-01-25,2025-01-25 10:00,26.7,80.0,Sunny,61,19.4,1013.0
2025-01-25,2025-01-25 11:00,27.8,82.0,Partly cloudy,55,19.8,1011.0
2025-01-25,2025-01-25 12:00,28.6,83.5,Partly cloudy,52,20.5,1010.0
2025-01-25,2025-01-25 13:00,28.7,83.7,Partly cloudy,50,19.4,1010.0
2025-01-25,2025-01-25 14:00,28.9,84.0,Sunny,49,19.4,1009.0
2025-01-25,2025-01-25 15:00,29.0,84.2,Sunny,49,20.9,1008.0
2025-01-25,2025-01-25 16:00,28.0,82.5,Sunny,53,20.9,1009.0
2025-01-25,2025-01-25 17:00,25.7,78.2,Sunny,66,18.4,1010.0
2025-01-25,2025-01-25 18:00,24.4,76.0,Sunny,74,15.1,1011.0
2025-01-25,2025-01-25 19:00,23.4,74.1,Clear,79,13.3,1011.0
2025-01-25,2025-01-25 20:00,22.6,72.7,Clear,84,12.6,1012.0
2025-01-25,2025-01-25 21:00,22.1,71.8,Clear,87,11.9,1012.0
2025-01-25,2025-01-25 22:00,21.6,71.0,Clear,89,11.5,1012.0
2025-01-25,2025-01-25 23:00,21.2,70.2,Clear,90,10.8,1011.0
2025-01-26,2025-01-26 00:00,20.1,68.1,Clear,89,10.8,1012.0
2025-01-26,2025-01-26 01:00,19.7,67.5,Clear,91,10.1,1011.0
2025-01-26,2025-01-26 02:00,19.4,66.9,Clear,93,10.4,1011.0
2025-01-26,2025-01-26 03:00,19.1,66.4,Partly cloudy,94,10.4,1010.0
2025-01-26,2025-01-26 04:00,18.9,66.0,Partly cloudy,94,11.2,1011.0
2025-01-26,2025-01-26 05:00,18.7,65.7,Partly cloudy,95,11.2,1011.0
2025-01-26,2025-01-26 06:00,19.7,67.4,Partly cloudy,95,10.8,1012.0
2025-01-26,2025-01-26 07:00,20.6,69.0,Sunny,91,11.9,1012.0
2025-01-26,2025-01-26 08:00,22.5,72.5,Sunny,80,14.8,1013.0
2025-01-26,2025-01-26 09:00,24.5,76.1,Patchy rain possible,73,15.1,1013.0
2025-01-26,2025-01-26 10:00,26.1,79.0,Partly cloudy,66,15.5,1013.0
2025-01-26,2025-01-26 11:00,27.5,81.6,Sunny,59,14.8,1012.0
2025-01-26,2025-01-26 12:00,28.5,83.3,Sunny,53,16.6,1011.0
2025-01-26,2025-01-26 13:00,29.2,84.5,Sunny,49,17.3,1010.0
2025-01-26,2025-01-26 14:00,29.6,85.2,Sunny,47,18.0,1009.0
2025-01-26,2025-01-26 15:00,29.3,84.7,Sunny,46,19.4,1008.0
2025-01-26,2025-01-26 16:00,28.4,83.1,Sunny,50,19.4,1008.0
2025-01-26,2025-01-26 17:00,26.2,79.1,Sunny,61,18.0,1009.0
2025-01-26,2025-01-26 18:00,24.0,75.2,Sunny,73,14.8,1010.0
2025-01-26,2025-01-26 19:00,22.6,72.7,Clear,80,13.3,1011.0
2025-01-26,2025-01-26 20:00,21.6,71.0,Clear,85,12.6,1011.0
2025-01-26,2025-01-26 21:00,20.0,68.0,Clear,88,10.8,1012.0
2025-01-26,2025-01-26 22:00,19.7,67.4,Clear,90,10.1,1012.0
2025-01-26,2025-01-26 23:00,19.4,67.0,Clear,90,9.4,1011.0
2025-01-27,2025-01-27 00:00,19.3,66.8,Clear,90,10.1,1011.0
2025-01-27,2025-01-27 01:00,18.9,66.1,Clear,91,9.7,1011.0
2025-01-27,2025-01-27 02:00,18.6,65.6,Clear,93,10.1,1010.0
2025-01-27,2025-01-27 03:00,18.4,65.2,Clear,93,10.4,1009.0
2025-01-27,2025-01-27 04:00,18.2,64.8,Clear,94,10.4,1009.0
2025-01-27,2025-01-27 05:00,18.1,64.6,Clear,94,10.8,1010.0
2025-01-27,2025-01-27 06:00,19.7,67.4,Clear,95,10.4,1011.0
2025-01-27,2025-01-27 07:00,20.5,68.9,Partly cloudy,90,9.0,1012.0
2025-01-27,2025-01-27 08:00,22.1,71.8,Sunny,80,13.3,1012.0
2025-01-27,2025-01-27 09:00,24.5,76.0,Sunny,72,13.0,1013.0
2025-01-27,2025-01-27 10:00,26.5,79.7,Partly cloudy,63,13.0,1012.0
2025-01-27,2025-01-27 11:00,27.7,81.9,Sunny,57,13.7,1011.0
2025-01-27,2025-01-27 12:00,28.1,82.6,Sunny,54,13.3,1011.0
2025-01-27,2025-01-27 13:00,28.2,82.7,Sunny,52,12.6,1009.0
2025-01-27,2025-01-27 14:00,28.0,82.4,Sunny,53,13.3,1008.0
2025-01-27,2025-01-27 15:00,28.1,82.6,Sunny,53,15.5,1007.0
2025-01-27,2025-01-27 16:00,27.4,81.2,Sunny,57,17.6,1008.0
2025-01-27,2025-01-27 17:00,25.4,77.8,Sunny,68,15.8,1008.0
2025-01-27,2025-01-27 18:00,24.2,75.5,Sunny,77,13.3,1009.0
2025-01-27,2025-01-27 19:00,23.0,73.5,Clear,82,12.6,1010.0
2025-01-27,2025-01-27 20:00,22.2,71.9,Clear,86,11.5,1011.0
2025-01-27,2025-01-27 21:00,21.5,70.8,Clear,89,10.8,1011.0
2025-01-27,2025-01-27 22:00,21.1,69.9,Clear,90,9.7,1011.0
2025-01-27,2025-01-27 23:00,20.7,69.2,Clear,91,9.0,1011.0
2025-01-28,2025-01-28 00:00,19.9,67.9,Clear,89,10.1,1011.0
2025-01-28,2025-01-28 01:00,19.6,67.3,Clear,91,7.2,1011.0
2025-01-28,2025-01-28 02:00,19.4,66.8,Clear,92,7.6,1010.0
2025-01-28,2025-01-28 03:00,19.1,66.4,Clear,93,8.6,1009.0
2025-01-28,2025-01-28 04:00,18.9,66.0,Clear,93,9.0,1009.0
2025-01-28,2025-01-28 05:00,18.8,65.8,Clear,94,9.7,1009.0
2025-01-28,2025-01-28 06:00,19.9,67.8,Clear,94,9.0,1010.0
2025-01-28,2025-01-28 07:00,20.8,69.5,Sunny,91,8.3,1011.0
2025-01-28,2025-01-28 08:00,21.8,71.2,Sunny,84,8.3,1012.0
2025-01-28,2025-01-28 09:00,24.4,76.0,Sunny,73,9.0,1013.0
2025-01-28,2025-01-28 10:00,26.3,79.3,Patchy rain possible,64,9.7,1013.0
2025-01-28,2025-01-28 11:00,27.5,81.6,Sunny,56,10.8,1012.0
2025-01-28,2025-01-28 12:00,28.6,83.5,Sunny,50,11.2,1011.0
2025-01-28,2025-01-28 13:00,29.5,85.0,Sunny,46,11.2,1010.0
2025-01-28,2025-01-28 14:00,30.1,86.2,Sunny,44,11.5,1009.0
2025-01-28,2025-01-28 15:00,30.2,86.3,Sunny,43,12.6,1008.0
2025-01-28,2025-01-28 16:00,29.6,85.2,Sunny,46,14.8,1008.0
2025-01-28,2025-01-28 17:00,27.3,81.1,Sunny,57,16.2,1009.0
2025-01-28,2025-01-28 18:00,24.3,75.8,Sunny,67,17.3,1010.0
2025-01-28,2025-01-28 19:00,22.9,73.2,Clear,73,15.5,1011.0
2025-01-28,2025-01-28 20:00,22.1,71.8,Clear,77,14.0,1012.0
2025-01-28,2025-01-28 21:00,21.4,70.6,Clear,81,12.2,1013.0
2025-01-28,2025-01-28 22:00,21.2,70.1,Clear,81,10.8,1013.0
2025-01-28,2025-01-28 23:00,20.9,69.6,Clear,83,8.6,1013.0
2025-01-29,2025-01-29 00:00,20.1,68.1,Clear,85,8.3,1013.0
2025-01-29,2025-01-29 01:00,19.9,67.7,Clear,86,9.7,1012.0
2025-01-29,2025-01-29 02:00,19.6,67.3,Clear,87,10.4,1012.0
2025-01-29,2025-01-29 03:00,19.5,67.1,Clear,88,10.4,1011.0
2025-01-29,2025-01-29 04:00,19.3,66.8,Clear,88,10.8,1011.0
2025-01-29,2025-01-29 05:00,20.3,68.5,Clear,89,11.2,1011.0
2025-01-29,2025-01-29 06:00,20.6,69.1,Clear,89,11.5,1012.0
2025-01-29,2025-01-29 07:00,21.4,70.5,Sunny,87,11.9,1013.0
2025-01-29,2025-01-29 08:00,22.8,73.0,Sunny,78,15.1,1014.0
2025-01-29,2025-01-29 09:00,24.5,76.0,Partly cloudy,72,16.6,1014.0
2025-01-29,2025-01-29 10:00,26.2,79.2,Partly cloudy,65,18.0,1014.0
2025-01-29,2025-01-29 11:00,27.1,80.8,Partly cloudy,61,17.3,1013.0
2025-01-29,2025-01-29 12:00,28.2,82.7,Partly cloudy,57,16.9,1012.0
2025-01-29,2025-01-29 13:00,28.8,83.9,Sunny,55,16.2,1011.0
2025-01-29,2025-01-29 14:00,29.0,84.2,Sunny,55,16.2,1010.0
2025-01-29,2025-01-29 15:00,28.6,83.5,Sunny,57,17.6,1009.0
2025-01-29,2025-01-29 16:00,28.0,82.3,Partly cloudy,60,18.7,1009.0
2025-01-29,2025-01-29 17:00,26.4,79.5,Partly cloudy,69,16.6,1010.0
2025-01-29,2025-01-29 18:00,24.7,76.5,Partly cloudy,73,14.8,1011.0
2025-01-29,2025-01-29 19:00,23.8,74.8,Partly cloudy,76,14.8,1012.0
2025-01-29,2025-01-29 20:00,23.3,73.9,Partly cloudy,79,14.8,1012.0
2025-01-29,2025-01-29 21:00,23.1,73.6,Partly cloudy,81,15.1,1013.0
2025-01-29,2025-01-29 22:00,22.8,73.1,Partly cloudy,83,15.1,1012.0
2025-01-29,2025-01-29 23:00,22.4,72.4,Partly cloudy,84,14.8,1012.0
2025-01-30,2025-01-30 00:00,22.2,71.9,Partly cloudy,88,9.7,1013.0
2025-01-30,2025-01-30 01:00,22.0,71.6,Cloudy,89,9.4,1012.0
2025-01-30,2025-01-30 02:00,21.7,71.0,Cloudy,88,10.4,1012.0
2025-01-30,2025-01-30 03:00,21.6,70.8,Overcast,88,11.2,1011.0
2025-01-30,2025-01-30 04:00,20.9,69.7,Cloudy,86,13.3,1011.0
2025-01-30,2025-01-30 05:00,21.4,70.4,Overcast,83,15.5,1012.0
2025-01-30,2025-01-30 06:00,21.6,70.8,Overcast,81,16.9,1012.0
2025-01-30,2025-01-30 07:00,22.0,71.5,Overcast,80,16.9,1013.0
2025-01-30,2025-01-30 08:00,23.3,74.0,Overcast,79,16.9,1014.0
2025-01-30,2025-01-30 09:00,24.6,76.4,Cloudy,74,16.6,1014.0
2025-01-30,2025-01-30 10:00,26.5,79.6,Cloudy,69,17.3,1014.0
2025-01-30,2025-01-30 11:00,28.2,82.8,Overcast,64,18.7,1013.0
2025-01-30,2025-01-30 12:00,29.1,84.4,Overcast,62,18.4,1011.0
2025-01-30,2025-01-30 13:00,29.5,85.1,Patchy rain possible,62,16.9,1010.0
2025-01-30,2025-01-30 14:00,29.2,84.6,Patchy rain possible,63,17.6,1009.0
2025-01-30,2025-01-30 15:00,29.0,84.1,Patchy rain possible,64,18.7,1008.0
2025-01-30,2025-01-30 16:00,28.1,82.6,Patchy rain possible,68,17.3,1009.0
2025-01-30,2025-01-30 17:00,27.4,81.3,Moderate rain at times,72,14.8,1009.0
2025-01-30,2025-01-30 18:00,25.5,77.9,Cloudy,78,11.9,1010.0
2025-01-30,2025-01-30 19:00,24.3,75.8,Cloudy,82,11.2,1011.0
2025-01-30,2025-01-30 20:00,23.8,74.9,Partly cloudy,83,11.2,1012.0
2025-01-30,2025-01-30 21:00,23.3,74.0,Partly cloudy,85,10.4,1012.0
2025-01-30,2025-01-30 22:00,22.9,73.3,Partly cloudy,87,10.1,1012.0
2025-01-30,2025-01-30 23:00,22.7,72.8,Partly cloudy,90,9.4,1011.0
2025-01-31,2025-01-31 00:00,22.5,72.5,Cloudy,92,9.0,1011.0
2025-01-31,2025-01-31 01:00,22.3,72.2,Cloudy,94,9.0,1010.0
2025-01-31,2025-01-31 02:00,22.1,71.8,Partly cloudy,93,9.0,1010.0
2025-01-31,2025-01-31 03:00,21.9,71.5,Cloudy,95,8.6,1009.0
2025-01-31,2025-01-31 04:00,21.8,71.3,Patchy rain possible,95,9.0,1010.0
2025-01-31,2025-01-31 05:00,21.7,71.1,Patchy rain possible,96,9.4,1010.0
2025-01-31,2025-01-31 06:00,21.7,71.0,Mist,96,9.4,1011.0
2025-01-31,2025-01-31 07:00,22.9,73.2,Partly cloudy,91,10.1,1012.0
2025-01-31,2025-01-31 08:00,25.6,78.1,Partly cloudy,83,15.1,1013.0
2025-01-31,2025-01-31 09:00,27.5,81.6,Patchy rain possible,74,16.2,1013.0
2025-01-31,2025-01-31 10:00,29.0,84.2,Patchy rain possible,68,16.6,1013.0
2025-01-31,2025-01-31 11:00,29.9,85.8,Light rain shower,64,17.6,1012.0
2025-01-31,2025-01-31 12:00,29.9,85.8,Light rain shower,63,18.4,1011.0
2025-01-31,2025-01-31 13:00,29.9,85.9,Patchy rain possible,63,18.7,1010.0
2025-01-31,2025-01-31 14:00,30.2,86.3,Patchy rain possible,61,18.0,1008.0
2025-01-31,2025-01-31 15:00,30.1,86.1,Patchy rain possible,61,19.4,1008.0
2025-01-31,2025-01-31 16:00,29.0,84.2,Partly cloudy,66,18.0,1008.0
2025-01-31,2025-01-31 17:00,28.1,82.6,Patchy rain possible,71,17.3,1008.0
2025-01-31,2025-01-31 18:00,26.3,79.4,Sunny,77,16.6,1009.0
2025-01-31,2025-01-31 19:00,24.7,76.5,Clear,85,14.4,1011.0
2025-01-31,2025-01-31 20:00,23.9,75.0,Clear,90,11.9,1012.0
2025-01-31,2025-01-31 21:00,23.5,74.2,Partly cloudy,93,10.4,1012.0
2025-01-31,2025-01-31 22:00,23.2,73.7,Mist,95,9.4,1012.0
2025-01-31,2025-01-31 23:00,23.0,73.4,Mist,96,7.9,1012.0
2025-02-01,2025-02-01 00:00,22.9,73.2,Partly cloudy,96,7.6,1011.0
2025-02-01,2025-02-01 01:00,22.7,72.9,Partly cloudy,96,6.8,1010.0
2025-02-01,2025-02-01 02:00,22.5,72.5,Partly cloudy,97,6.8,1010.0
2025-02-01,2025-02-01 03:00,22.3,72.2,Cloudy,97,5.8,1009.0
2025-02-01,2025-02-01 04:00,22.2,72.0,Overcast,97,6.8,1009.0
2025-02-01,2025-02-01 05:00,22.1,71.7,Moderate rain at times,97,6.8,1010.0
2025-02-01,2025-02-01 06:00,22.0,71.6,Patchy rain possible,97,6.8,1011.0
2025-02-01,2025-02-01 07:00,23.1,73.6,Cloudy,94,6.5,1012.0
2025-02-01,2025-02-01 08:00,25.3,77.5,Partly cloudy,85,8.6,1013.0
2025-02-01,2025-02-01 09:00,27.1,80.8,Patchy rain possible,75,9.7,1014.0
2025-02-01,2025-02-01 10:00,28.6,83.5,Overcast,67,10.8,1013.0
2025-02-01,2025-02-01 11:00,29.8,85.6,Cloudy,61,10.8,1012.0
2025-02-01,2025-02-01 12:00,30.6,87.1,Cloudy,57,11.5,1011.0
2025-02-01,2025-02-01 13:00,31.2,88.2,Patchy rain possible,54,11.2,1010.0
2025-02-01,2025-02-01 14:00,31.3,88.4,Overcast,52,11.9,1009.0
2025-02-01,2025-02-01 15:00,29.0,84.3,Moderate rain at times,58,11.5,1008.0
2025-02-01,2025-02-01 16:00,29.6,85.3,Overcast,61,11.5,1008.0
2025-02-01,2025-02-01 17:00,29.0,84.1,Partly cloudy,64,13.3,1009.0
2025-02-01,2025-02-01 18:00,26.3,79.4,Sunny,75,13.7,1010.0
2025-02-01,2025-02-01 19:00,24.7,76.5,Clear,82,13.7,1011.0
2025-02-01,2025-02-01 20:00,23.9,75.0,Clear,87,12.6,1012.0
2025-02-01,2025-02-01 21:00,23.4,74.1,Clear,90,11.2,1012.0
2025-02-01,2025-02-01 22:00,23.0,73.3,Clear,92,9.4,1012.0
2025-02-01,2025-02-01 23:00,22.7,72.9,Clear,94,8.3,1012.0
2025-02-02,2025-02-02 00:00,22.5,72.6,Partly cloudy,96,8.6,1012.0
2025-02-02,2025-02-02 01:00,22.3,72.1,Overcast,97,7.6,1012.0
2025-02-02,2025-02-02 02:00,22.1,71.8,Overcast,98,7.2,1011.0
2025-02-02,2025-02-02 03:00,21.9,71.4,Overcast,97,7.6,1011.0
2025-02-02,2025-02-02 04:00,22.6,72.8,Overcast,97,6.8,1011.0
2025-02-02,2025-02-02 05:00,22.7,72.8,Partly cloudy,97,7.6,1011.0
2025-02-02,2025-02-02 06:00,22.8,73.0,Patchy rain possible,97,7.2,1012.0
2025-02-02,2025-02-02 07:00,23.5,74.3,Partly cloudy,94,6.8,1013.0
2025-02-02,2025-02-02 08:00,24.6,76.4,Patchy rain possible,83,8.6,1014.0
2025-02-02,2025-02-02 09:00,26.6,79.9,Patchy rain possible,70,10.1,1014.0
2025-02-02,2025-02-02 10:00,28.3,82.9,Sunny,59,10.8,1014.0
2025-02-02,2025-02-02 11:00,29.6,85.3,Sunny,51,10.8,1013.0
2025-02-02,2025-02-02 12:00,30.7,87.2,Sunny,45,11.2,1011.0
2025-02-02,2025-02-02 13:00,31.4,88.6,Sunny,40,11.2,1010.0
2025-02-02,2025-02-02 14:00,31.8,89.3,Sunny,38,11.2,1009.0
2025-02-02,2025-02-02 15:00,31.7,89.1,Sunny,37,12.6,1008.0
2025-02-02,2025-02-02 16:00,31.1,88.0,Sunny,39,14.8,1008.0
2025-02-02,2025-02-02 17:00,29.0,84.1,Sunny,49,15.1,1009.0
2025-02-02,2025-02-02 18:00,25.4,77.7,Sunny,59,15.1,1010.0
2025-02-02,2025-02-02 19:00,24.7,76.5,Clear,66,14.4,1011.0
2025-02-02,2025-02-02 20:00,23.7,74.7,Clear,72,13.0,1012.0
2025-02-02,2025-02-02 21:00,23.1,73.6,Clear,76,11.9,1012.0
2025-02-02,2025-02-02 22:00,22.7,72.8,Clear,80,11.2,1012.0
2025-02-02,2025-02-02 23:00,21.5,70.7,Clear,84,9.7,1012.0
2025-02-03,2025-02-03 00:00,21.7,71.1,Clear,90,9.0,1012.0
2025-02-03,2025-02-03 01:00,21.3,70.4,Clear,91,8.3,1011.0
2025-02-03,2025-02-03 02:00,21.1,69.9,Clear,92,8.3,1011.0
2025-02-03,2025-02-03 03:00,20.8,69.5,Clear,92,9.0,1010.0
2025-02-03,2025-02-03 04:00,20.7,69.3,Clear,92,8.3,1010.0
2025-02-03,2025-02-03 05:00,20.8,69.4,Clear,92,7.9,1011.0
2025-02-03,2025-02-03 06:00,22.8,73.0,Clear,92,8.6,1011.0
2025-02-03,2025-02-03 07:00,22.2,72.0,Sunny,87,7.9,1012.0
2025-02-03,2025-02-03 08:00,23.4,74.1,Sunny,73,8.6,1013.0
2025-02-03,2025-02-03 09:00,25.3,77.6,Sunny,63,9.4,1014.0
2025-02-03,2025-02-03 10:00,27.0,80.7,Sunny,52,9.7,1014.0
2025-02-03,2025-02-03 11:00,28.6,83.5,Sunny,43,10.4,1013.0
2025-02-03,2025-02-03 12:00,29.9,85.9,Sunny,37,10.8,1012.0
2025-02-03,2025-02-03 13:00,30.6,87.1,Sunny,35,11.9,1010.0
2025-02-03,2025-02-03 14:00,30.7,87.3,Sunny,35,12.2,1009.0
2025-02-03,2025-02-03 15:00,30.6,87.0,Sunny,36,13.0,1009.0
2025-02-03,2025-02-03 16:00,29.9,85.9,Sunny,39,13.0,1009.0
2025-02-03,2025-02-03 17:00,27.5,81.6,Sunny,52,11.5,1010.0
2025-02-03,2025-02-03 18:00,25.9,78.7,Sunny,62,13.0,1011.0
2025-02-03,2025-02-03 19:00,24.2,75.5,Clear,71,12.2,1012.0
2025-02-03,2025-02-03 20:00,23.0,73.3,Clear,77,11.5,1013.0
2025-02-03,2025-02-03 21:00,21.2,70.1,Clear,80,10.8,1013.0
2025-02-03,2025-02-03 22:00,20.7,69.3,Clear,83,9.7,1013.0
2025-02-03,2025-02-03 23:00,20.3,68.5,Clear,84,9.0,1013.0
2025-02-04,2025-02-04 00:00,19.9,67.8,Clear,88,9.0,1013.0
2025-02-04,2025-02-04 01:00,19.4,66.9,Clear,90,9.4,1012.0
2025-02-04,2025-02-04 02:00,19.0,66.3,Clear,91,5.3,1011.0
2025-02-04,2025-02-04 03:00,19.0,66.1,Clear,90,8.6,1011.0
2025-02-04,2025-02-04 04:00,18.7,65.7,Clear,91,9.7,1011.0
2025-02-04,2025-02-04 05:00,19.7,67.5,Clear,91,8.3,1012.0
2025-02-04,2025-02-04 06:00,20.5,68.9,Clear,90,7.2,1013.0
2025-02-04,2025-02-04 07:00,21.5,70.7,Sunny,84,6.5,1014.0
2025-02-04,2025-02-04 08:00,23.4,74.1,Sunny,72,9.4,1014.0
2025-02-04,2025-02-04 09:00,25.9,78.6,Sunny,62,9.7,1015.0
2025-02-04,2025-02-04 10:00,27.9,82.2,Sunny,52,10.4,1014.0
2025-02-04,2025-02-04 11:00,29.5,85.1,Sunny,45,12.2,1013.0
2025-02-04,2025-02-04 12:00,30.6,87.1,Sunny,41,13.0,1012.0
2025-02-04,2025-02-04 13:00,31.4,88.5,Sunny,39,13.0,1011.0
2025-02-04,2025-02-04 14:00,31.8,89.2,Sunny,38,13.7,1009.0
2025-02-04,2025-02-04 15:00,31.6,88.9,Sunny,37,15.5,1008.0
2025-02-04,2025-02-04 16:00,30.6,87.1,Sunny,40,17.6,1008.0
2025-02-04,2025-02-04 17:00,28.1,82.7,Sunny,52,18.0,1009.0
2025-02-04,2025-02-04 18:00,26.0,78.8,Sunny,65,15.1,1010.0
2025-02-04,2025-02-04 19:00,24.4,75.8,Clear,73,14.4,1011.0
2025-02-04,2025-02-04 20:00,22.2,72.0,Clear,80,13.3,1012.0
2025-02-04,2025-02-04 21:00,21.6,70.8,Clear,85,11.9,1013.0
2025-02-04,2025-02-04 22:00,21.0,69.8,Clear,88,10.4,1013.0
2025-02-04,2025-02-04 23:00,20.6,69.1,Clear,90,7.6,1012.0
2025-02-05,2025-02-05 00:00,20.4,68.8,Clear,91,9.0,1012.0
2025-02-05,2025-02-05 01:00,20.2,68.4,Clear,92,9.4,1011.0
2025-02-05,2025-02-05 02:00,20.0,68.1,Clear,93,8.6,1010.0
2025-02-05,2025-02-05 03:00,19.9,67.8,Clear,94,8.6,1010.0
2025-02-05,2025-02-05 04:00,20.8,69.4,Clear,94,7.9,1010.0
2025-02-05,2025-02-05 05:00,20.7,69.3,Clear,94,6.8,1011.0
2025-02-05,2025-02-05 06:00,21.2,70.2,Clear,94,5.4,1012.0
